C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_392.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_392.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_392.jpg,-0.7183821,1,0,9.706634,179.8614,1.681123,91.82563
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_471.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_471.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_471.jpg,-0.4813831,1,0,10.6128,179.8081,1.680832,92.18914
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_552.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_552.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_552.jpg,-0.2387203,1,0,11.60845,179.7569,1.681319,92.58637
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_631.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_631.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_631.jpg,0,0.9200263,0,12.33475,179.7147,1.682027,93.01122
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_712.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_712.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_712.jpg,0,0.9199871,0,13.20646,179.6811,1.681514,93.46648
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_797.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_797.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_797.jpg,0,0.6640776,0,13.74733,179.6496,1.680917,93.94778
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_872.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_872.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_872.jpg,0,0.4437095,0,14.1284,179.618,1.680502,94.44714
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_56_950.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_56_950.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_56_950.jpg,0,0.517006,0,14.31734,179.5862,1.680239,94.9574
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_029.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_029.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_029.jpg,0,0.7537795,0,15.0501,179.5535,1.680069,95.48476
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_111.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_111.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_111.jpg,0,0.9951575,0,15.76781,179.5194,1.679916,96.03465
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_190.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_190.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_190.jpg,-0.2,1,0,16.57297,179.4773,1.679728,96.6142
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_266.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_266.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_266.jpg,-0.4,1,0,17.33996,179.4101,1.679514,97.21984
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_348.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_348.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_348.jpg,-0.4036165,1,0,18.1087,179.3057,1.679279,97.84778
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_426.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_426.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_426.jpg,-0.1678604,0.7642439,0,18.80138,179.1784,1.679022,98.49889
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_505.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_505.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_505.jpg,0,0.5300007,0,19.23432,179.0492,1.678774,99.16867
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_584.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_584.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_584.jpg,0,0.292372,0,19.42268,178.9227,1.678573,99.84927
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_662.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_662.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_662.jpg,0,0.05771172,0,19.39341,178.7968,1.678437,100.5324
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_740.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_740.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_740.jpg,0,0.1563394,0,19.31225,178.7029,1.678383,101.0423
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_817.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_817.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_817.jpg,0,0.3865897,0,19.4144,178.5775,1.678365,101.7233
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_894.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_894.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_894.jpg,-0.05,0.6192487,0,19.75513,178.4499,1.678357,102.4131
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_57_973.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_57_973.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_57_973.jpg,-0.25,0.8571237,0,20.30341,178.3085,1.678302,103.1176
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_051.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_051.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_051.jpg,-0.408291,1,0,21.00327,178.1326,1.678185,103.8379
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_129.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_129.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_129.jpg,-0.1735243,1,0,21.79586,177.9216,1.67802,104.5771
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_203.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_203.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_203.jpg,0,1,0,22.57594,177.6967,1.677818,105.3419
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_280.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_280.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_280.jpg,0,1,0,23.17095,177.5242,1.677637,105.9334
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_357.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_357.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_357.jpg,0,1,0,23.94861,177.2869,1.67738,106.7454
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_435.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_435.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_435.jpg,0,1,0,24.72185,177.0406,1.67712,107.5837
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_512.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_512.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_512.jpg,0,1,0,25.48987,176.7853,1.676862,108.4481
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_588.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_588.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_588.jpg,-0.2,1,0,26.23509,176.5144,1.676605,109.3361
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_665.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_665.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_665.jpg,-0.4,1,0,26.90712,176.2063,1.676355,110.2384
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_739.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_739.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_739.jpg,-0.5413715,1,0,27.35381,175.9369,1.676181,110.9165
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_816.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_816.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_816.jpg,-0.3112401,1,0,28.05422,175.5217,1.675967,111.8191
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_893.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_893.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_893.jpg,-0.07923339,1,0,28.80493,175.0603,1.675768,112.7288
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_58_970.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_58_970.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_58_970.jpg,0,1,0,29.52365,174.5733,1.675562,113.6548
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_046.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_046.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_046.jpg,0,1,0,30.25009,174.0658,1.67533,114.5991
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_122.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_122.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_122.jpg,0,1,0,30.9735,173.5383,1.675091,115.5621
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_200.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_200.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_200.jpg,0,1,0,31.51256,173.1303,1.674911,116.2969
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_274.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_274.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_274.jpg,0,1,0,32.22635,172.571,1.674672,117.2936
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_351.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_351.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_351.jpg,0,1,0,32.93444,171.9952,1.674438,118.3103
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_426.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_426.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_426.jpg,-0.2,1,0,33.61718,171.3973,1.674222,119.3429
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_501.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_501.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_501.jpg,-0.3080716,1,0,34.08232,170.9216,1.674054,120.1187
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_577.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_577.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_577.jpg,-0.07884569,1,0,34.76333,170.2482,1.673852,121.1527
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_657.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_657.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_657.jpg,0,1,0,35.44689,169.5455,1.673647,122.1969
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_737.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_737.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_737.jpg,0,1,0,36.12803,168.8195,1.673427,123.2546
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_816.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_816.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_816.jpg,0,1,0,36.80449,168.0717,1.673204,124.3268
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_896.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_896.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_896.jpg,0,1,0,37.47561,167.3037,1.672981,125.4142
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_11_59_977.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_11_59_977.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_11_59_977.jpg,-0.05,1,0,38.14076,166.5164,1.672759,126.5172
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_12_00_061.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_12_00_061.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_12_00_061.jpg,-0.25,1,0,38.76495,165.7003,1.672547,127.6277
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_12_00_144.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_12_00_144.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_12_00_144.jpg,-0.5000001,1,0,39.40018,164.6029,1.672292,128.9913
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_12_00_223.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_12_00_223.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_12_00_223.jpg,-0.3432811,1,0,39.94972,163.6394,1.672134,130.0351
C:\Users\mazte\Jupyter Projects\Training_Data\IMG\center_2018_11_04_16_12_00_305.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\left_2018_11_04_16_12_00_305.jpg,C:\Users\mazte\Jupyter Projects\Training_Data\IMG\right_2018_11_04_16_12_00_305.jpg,-0.09895562,1,0,40.60049,162.6077,1.671963,131.0442
